*->Kasvatus,*->Vuosi,*->Ika,*->N,*->PPA,*->Hg,*->Dg,*->Hdom,*->Tilavuus,*->Tukki,*->Kuitu,*->Hukka,*->Tuotos,*->Kuolleisuus,*->runko(*->aines),*->runko(*->hukka),*->elavat oksat,*->kuolleet oksat,*->lehdet,*->Kannot,*->Juuret >2mm,*->Hienojuuret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,48,49,1132.6,20.8,14.46,16.52,16.74,150.03,37.04,106.03,6.95,212.9,2.76,56.078,2.804,14.464,2.677,11.411,4.64,19.3,0.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,54,1124.26,24.15,15.59,17.91,17.97,186.89,64.96,115.44,6.49,250.5,3.49,70.596,2.604,17.06,3.21,12.944,5.672,23.15,1.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,59,1115.19,27.32,16.61,19.17,19.12,224.61,99.76,118.61,6.24,289.1,4.41,85.328,2.503,19.405,3.735,14.191,6.711,26.944,1.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,62,1111.61,29.12,17.17,19.85,19.76,247.13,115.04,125.97,6.12,312,4.82,94.121,2.455,20.705,4.041,14.845,7.325,29.154,1.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,62,646.25,19.2,17.71,20.88,19.72,167.05,89.95,73.72,3.39,312,4.82,63.399,1.341,14.487,2.686,10.155,5.004,19.64,1.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,67,642.92,21.81,18.65,22.31,20.72,198.44,128.66,66.54,3.24,344,5.37,75.409,1.282,17.258,3.095,11.695,5.948,22.948,1.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,72,639.49,24.46,19.54,23.69,21.66,231.57,162.24,66.21,3.12,377.8,6.03,88.029,1.23,19.586,3.514,12.776,6.953,26.402,1.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,77,635.9,27.02,20.36,24.96,22.53,264.74,198.62,63.11,3.01,411.7,6.81,100.633,1.186,21.642,3.922,13.61,7.961,29.807,1.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,81,82,632.14,29.45,21.12,26.14,23.33,297.37,232.62,61.82,2.93,445.3,7.72,113.004,1.149,23.526,4.313,14.314,8.955,33.109,1.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,83,84,631.51,30.4,21.39,26.57,23.62,310.15,247.57,59.69,2.9,458.2,7.89,117.853,1.138,24.232,4.465,14.567,9.345,34.395,2.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,83,0,5,0,0,0,0,0,0,1.74,0.02,458.2,7.89,0.89,0.01,0.096,0.006,0.021,0.048,0.195,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
